Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags,Phishing
1,3,3,6,0,0,0,0,0,0,0,0,0,0,71680,13,0,0,187,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,15308,20,0,0,82,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,22892,17,0,0,82,0
1,3,3,6,0,0,0,0,0,0,0,0,0,2,3909,2,0,0,21,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,108918,264,0,2,1147,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,123976,439,0,0,1451,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,22964,17,0,0,82,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,211564,201,0,0,1736,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,35308,11,0,0,255,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,697024,193,0,0,2001,0
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,94319,128,0,1,910,0
1,3,3,6,0,0,0,0,0,0,0,0,0,4,3909,2,0,0,21,0
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,305903,1,0,0,170,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,21854,3,0,0,217,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,2935,1,0,0,26,1
1,3,3,6,9,9,9,9,9,9,9,9,9,17,59031,0,0,0,47,1
1,3,2,6,3,3,3,3,3,3,3,3,3,4,908,0,0,0,17,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,4,6,1,1,1,1,1,1,1,1,1,1,138,0,0,0,8,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1
1,3,3,6,10,10,10,10,10,10,10,10,10,16,64101,0,0,0,47,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,7,7,7,7,7,7,7,7,7,20,60504,0,0,0,47,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,315,0,0,0,7,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,4,6,2,2,2,2,2,2,2,2,2,12,1568,1,0,0,10,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,908,0,0,0,17,1
1,3,2,5,2,2,2,2,2,2,2,2,2,0,908,0,0,0,17,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,33918,18,0,0,200,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,31306,12,0,0,259,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,5474,0,0,0,75,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1600201,29,0,0,788,0
1,3,3,6,1,1,1,1,1,1,1,1,1,6,33984,44,0,0,222,0
1,3,3,6,0,0,0,0,0,0,0,0,0,2,901085,8544,0,0,8703,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,386609,130,0,0,1562,0
1,3,3,6,0,0,0,0,0,0,0,0,0,4,3909,2,0,0,21,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,407651,77,0,0,569,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,7402,0,0,0,70,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,228010,84,0,0,1573,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,585615,6,0,0,171,0
1,3,3,6,1,1,1,1,1,1,1,1,1,2,148261,398,0,0,1019,0
1,3,3,6,0,0,0,0,0,0,0,0,0,1,21854,3,0,0,217,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,1616,0,0,0,13,1
1,3,4,6,0,0,0,0,0,0,0,0,0,4,1568,1,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,2,964,0,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,7,19,0,0,0,0,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,2,6,2,2,2,2,2,2,2,2,2,3,6771,1,0,0,36,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1013984,220,0,1,1743,0
1,3,2,6,2,2,2,2,2,2,2,2,2,2,6771,1,0,0,36,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1080288,1313,0,0,8724,1
1,3,20,6,4,4,4,4,4,4,4,4,4,0,62529,4,0,0,88,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,2658,1,0,1,19,1
1,3,3,5,0,0,0,0,0,0,0,0,0,4,2153,1,0,0,52,1
1,3,4,5,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,83686,118,0,1,336,1
1,3,3,5,0,0,0,0,0,0,0,0,0,3,1236,1,0,0,14,1
1,3,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,3114654,24800,0,0,34994,0
1,3,4,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,20,6,4,4,4,4,4,4,4,4,4,1,62529,4,0,0,88,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,2935,1,0,0,26,1
1,3,3,6,0,0,0,0,0,0,0,0,0,4,10601,2,0,0,19,1
1,3,2,6,0,0,0,0,0,0,0,0,0,11,282740,47,0,0,216,1
1,3,2,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,16,18069,9,0,0,63,1
1,3,2,6,6,6,6,6,6,6,6,6,6,0,9115,5,0,0,21,1
1,3,2,6,0,0,0,0,0,0,0,0,0,10,18071,9,0,0,63,1
1,3,3,6,0,0,0,0,0,0,0,0,0,6,332084,1,0,0,187,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,13668,3,0,0,84,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,1236,1,0,0,14,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,1
1,3,2,6,0,0,0,0,0,0,0,0,0,2,195463,4,0,0,68,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,226,0,0,0,5,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,2935,1,0,0,26,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,346783,7,0,0,240,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,6603,0,0,0,13,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,407486,4,0,0,264,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,1
1,3,3,6,2,2,2,2,2,2,2,2,2,17,37360,1,0,0,5,1
1,3,20,6,4,4,4,4,4,4,4,4,4,2,62529,4,0,0,88,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1238,1,0,0,14,1
1,3,4,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,2,2,2,2,2,2,2,2,2,17,37738,1,0,0,5,1
1,3,3,6,4,4,4,4,4,4,4,4,4,5,4517,1,0,0,45,1
1,3,4,6,0,0,0,0,0,0,0,0,0,0,28281,43,0,1,217,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,348855,2,0,1,125,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,145411,2,0,0,61,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,2,6,0,0,0,0,0,0,0,0,0,7,23827,2,0,0,58,1
1,3,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,9115,5,0,0,21,1
1,3,3,5,3,3,3,3,3,3,3,3,3,6,22,0,0,0,0,1
1,3,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,3,7,6,0,0,0,0,0,0,0,0,0,5,18438,0,0,1,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,11,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,10,145090,2,0,0,58,1
1,3,2,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,13,23991,2,0,0,58,1
1,3,2,5,0,0,0,0,0,0,0,0,0,12,8183,0,0,0,48,1
1,3,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,3,4,6,0,0,0,0,0,0,0,0,0,8,145099,2,0,0,61,1
1,3,2,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,13,6672,3,0,0,23,1
1,3,4,6,0,0,0,0,0,0,0,0,0,10,4414,2,0,0,43,1
1,3,4,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,20,6,4,4,4,4,4,4,4,4,4,1,62529,4,0,0,88,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,16,634269,0,0,0,1,1
1,3,2,6,0,0,0,0,0,0,0,0,0,7,23827,2,0,0,58,1
1,3,3,6,7,7,7,7,7,7,7,7,7,20,76482,0,0,0,47,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,146423,2,0,0,56,1
1,3,2,6,0,0,0,0,0,0,0,0,0,14,145267,2,0,0,58,1
1,3,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,3,3,6,2,2,2,2,2,2,2,2,2,18,53821,1,0,0,5,1
1,3,2,6,0,0,0,0,0,0,0,0,0,14,18438,0,0,1,23,1
1,3,3,6,3,3,3,3,3,3,3,3,3,6,22,0,0,0,0,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,18467,0,0,1,23,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,18467,0,0,1,23,1
1,3,4,6,0,0,0,0,0,0,0,0,0,23,145102,2,0,0,61,1
1,3,4,6,0,0,0,0,0,0,0,0,0,3,4406,2,0,0,43,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,3,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,70821,0,0,0,1,1
1,4,2,6,1,1,1,1,1,1,1,1,1,9,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,183090,0,0,0,1,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,37230,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,183056,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,46265,0,0,0,2,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,64815,0,0,0,3,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,183030,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,34617,0,0,1,48,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,433305,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,183058,0,0,0,1,1
1,4,2,6,1,1,1,1,1,1,1,1,1,11,37230,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,183128,0,0,0,12,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,183030,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,70821,0,0,0,1,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,30,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,4390,2,0,0,43,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,37230,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,11,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,4390,2,0,0,43,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,1,6,10,10,10,10,10,10,10,10,10,15,76628,0,0,0,47,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,183130,0,0,0,13,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,35439,0,0,1,50,1
1,4,7,6,0,0,0,0,0,0,0,0,0,11,282740,47,0,0,216,1
1,4,7,6,0,0,0,0,0,0,0,0,0,16,18069,9,0,0,63,1
1,4,7,6,0,0,0,0,0,0,0,0,0,10,18071,9,0,0,63,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,282740,47,0,0,216,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,18080,9,0,0,63,1
1,4,4,6,0,0,0,0,0,0,0,0,0,16,18069,9,0,0,63,1
1,4,2,6,1,1,1,1,1,1,1,1,1,16,18069,9,0,0,63,1
1,4,4,6,0,0,0,0,0,0,0,0,0,16,18069,9,0,0,63,1
1,4,3,6,1,1,1,1,1,1,1,1,1,16,18069,9,0,0,63,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,18071,9,0,0,63,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,18071,9,0,0,63,1
1,4,7,6,0,0,0,0,0,0,0,0,0,12,18464,0,0,1,23,1
1,4,7,6,0,0,0,0,0,0,0,0,0,12,18464,0,0,1,23,1
1,4,7,6,0,0,0,0,0,0,0,0,0,10,18389,0,0,1,21,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,35431,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,35431,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,13,35431,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,35431,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,37274,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,183058,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,37744,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,70809,0,0,0,1,1
1,4,2,6,1,1,1,1,1,1,1,1,1,13,37744,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,183094,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,37744,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,37744,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,37242,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,37242,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,183115,0,0,0,9,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,37242,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,37230,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,12,37230,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,37230,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,37230,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,37218,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,37218,0,0,1,50,1
1,4,3,6,0,0,0,0,0,0,0,0,0,0,86299,1,0,0,61,0
1,4,4,6,0,0,0,0,0,0,0,0,0,10,37218,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,37218,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,37242,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,12,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,433305,0,0,0,1,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,183128,0,0,0,12,1
1,4,2,6,1,1,1,1,1,1,1,1,1,10,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,191868,0,0,0,4,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,12,6672,3,0,0,23,1
1,4,2,6,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0
1,4,4,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,31258,0,0,0,2,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,13,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,31226,0,0,0,2,1
1,4,2,5,0,0,0,0,0,0,0,0,0,2,6771,1,0,0,36,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,11,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,5,39693,0,0,0,2,1
1,4,4,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,5,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,12,46265,0,0,0,2,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,12,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,10,191880,0,0,0,4,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,13,37230,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,15,37222,0,0,1,50,1
1,4,2,6,1,1,1,1,1,1,1,1,1,15,37222,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,15,37222,0,0,1,50,1
1,4,3,6,1,1,1,1,1,1,1,1,1,15,37222,0,0,1,50,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,156,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,4390,2,0,0,43,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,4,3,6,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,156,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,41746,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,1096544,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,183090,0,0,0,1,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,183058,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,7,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,13,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1
1,4,3,6,0,0,0,0,0,0,0,0,0,0,1561,1,0,0,13,0
1,4,3,6,1,1,1,1,1,1,1,1,1,11,183094,0,0,0,1,1
1,4,3,6,0,0,0,0,0,0,0,0,0,0,39877,59,0,0,348,0
1,4,2,6,1,1,1,1,1,1,1,1,1,11,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,70809,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,183058,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,6,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1,4,2,6,1,1,1,1,1,1,1,1,1,9,183090,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,183090,0,0,0,1,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,183090,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,8,183056,0,0,0,1,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,183115,0,0,0,9,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,4,3,6,1,1,1,1,1,1,1,1,1,6,4390,2,0,0,43,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,94972,0,0,0,19,1
1,4,4,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,6,94972,0,0,0,19,1
1,4,3,6,1,1,1,1,1,1,1,1,1,7,64815,0,0,0,3,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,64815,0,0,0,3,1
1,4,2,6,1,1,1,1,1,1,1,1,1,7,64815,0,0,0,3,1
1,4,4,6,0,0,0,0,0,0,0,0,0,7,64815,0,0,0,3,1
1,4,3,6,1,1,1,1,1,1,1,1,1,11,4390,2,0,0,43,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,93229,0,0,0,12,1
1,4,2,6,1,1,1,1,1,1,1,1,1,11,93229,0,0,0,12,1
1,4,4,6,0,0,0,0,0,0,0,0,0,11,93229,0,0,0,12,1
1,4,3,6,1,1,1,1,1,1,1,1,1,9,183130,0,0,0,13,1
1,4,4,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,4,2,6,1,1,1,1,1,1,1,1,1,9,6672,3,0,0,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,6,94972,0,0,0,19,1
1,4,7,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1
1,4,7,6,0,0,0,0,0,0,0,0,0,9,18460,0,0,1,23,1
1,4,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
