,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
395,sabah.com.tr,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640508.0,611.0,0.0,3.0,2682.0
396,ancestry.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537881.0,1.0,0.0,0.0,38.0
397,lotterysambadresult.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71559.0,40.0,0.0,0.0,495.0
400,dicio.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126536.0,160.0,0.0,2.0,484.0
401,storysaver.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12824.0,17.0,0.0,0.0,183.0
402,gsmarena.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51838.0,208.0,0.0,0.0,864.0
403,unitconverters.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14591.0,126.0,0.0,0.0,368.0
404,nhl.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350275.0,176.0,0.0,1.0,2636.0
405,zomato.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,6.0
406,ny.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71692.0,75.0,0.0,2.0,418.0
407,timesofindia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349085.0,762.0,0.0,1.0,3692.0
408,mundodeportivo.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685082.0,426.0,0.0,1.0,6563.0
409,sattaking-up.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50891.0,35.0,0.0,0.0,1414.0
411,cricket.com.au,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132585.0,75.0,0.0,1.0,753.0
412,caranddriver.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459032.0,142.0,0.0,0.0,1134.0
413,cookpad.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92956.0,195.0,0.0,0.0,921.0
414,nationalgeographic.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385599.0,208.0,0.0,1.0,2193.0
415,ebay.co.uk,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603243.0,359.0,0.0,0.0,2002.0
416,tenor.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373137.0,265.0,0.0,0.0,1235.0
418,haberturk.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492832.0,558.0,0.0,1.0,4375.0
419,collider.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275100.0,254.0,0.0,1.0,1305.0
420,theatlantic.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265236.0,226.0,0.0,0.0,1079.0
421,soccer24.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119959.0,290.0,0.0,7.0,872.0
422,study.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,8.0
423,grammarly.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230303.0,122.0,0.0,1.0,761.0
424,tecnoblog.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5749.0,0.0,0.0,0.0,18.0
425,mgm.gov.tr,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581954.0,178.0,0.0,0.0,953.0
426,americanas.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,6.0
429,influencermarketinghub.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147877.0,155.0,0.0,0.0,801.0
430,mercadolibre.com.ar,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531452.0,209.0,0.0,0.0,2345.0
431,nasa.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299762.0,273.0,0.0,1.0,2398.0
432,theverge.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904628.0,379.0,0.0,0.0,2433.0
434,definicion.de,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18972.0,85.0,0.0,0.0,285.0
435,translatiz.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5995.0,1.0,0.0,0.0,47.0
436,allocine.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521647.0,166.0,0.0,1.0,1591.0
437,91mobiles.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,433877.0,374.0,0.0,1.0,2886.0
439,dickssportinggoods.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222706.0,168.0,0.0,0.0,992.0
440,significados.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87522.0,71.0,0.0,1.0,314.0
441,mapsofindia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.0,1.0,0.0,0.0,47.0
442,crazygames.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613140.0,238.0,0.0,0.0,1712.0
443,smallpdf.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410399.0,141.0,0.0,0.0,1491.0
445,jakubmarian.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50278.0,99.0,0.0,0.0,302.0
446,ytmp3.nu,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6203.0,15.0,0.0,0.0,53.0
447,ign.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.0,2.0,0.0,0.0,20.0
448,google.com.mx,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20529.0,28.0,0.0,0.0,94.0
449,lequipe.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661095.0,260.0,0.0,0.0,1516.0
450,restaurant.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95646.0,190.0,0.0,1.0,1162.0
451,tasteofhome.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,0.0,0.0,0.0,19.0
452,espn.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,13.0
453,amctheatres.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0,0.0,0.0,46.0
454,cancer.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93135.0,57.0,0.0,0.0,375.0
455,agoda.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167005.0,0.0,0.0,0.0,0.0
456,flashscore.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300129.0,463.0,0.0,9.0,1855.0
457,history.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97476.0,132.0,0.0,0.0,923.0
458,bola.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132774.0,296.0,0.0,4.0,1095.0
460,xskt.com.vn,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48958.0,174.0,0.0,0.0,835.0
461,screenrant.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245979.0,228.0,0.0,1.0,1208.0
462,snaptik.app,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57882.0,37.0,0.0,0.0,337.0
463,youtip.money,0,1.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28459.0,0.0,0.0,0.0,101.0
464,google.com.vn,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20504.0,28.0,0.0,0.0,94.0
465,techtudo.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489928.0,275.0,0.0,0.0,1520.0
466,cnbcindonesia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85534.0,72.0,0.0,2.0,673.0
467,sarkariresult.app,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120280.0,177.0,0.0,0.0,1033.0
468,pprincess.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,13.0
469,treccani.it,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81532.0,154.0,0.0,1.0,929.0
470,ssstik.io,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90250.0,30.0,0.0,1.0,382.0
472,t-mobile.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311680.0,182.0,0.0,0.0,1902.0
473,sinoptik.ua,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46472.0,29.0,0.0,0.0,451.0
474,20minutos.es,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,218678.0,397.0,0.0,1.0,3647.0
475,livemint.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643891.0,568.0,0.0,2.0,2086.0
476,stackoverflow.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178977.0,118.0,0.0,0.0,925.0
477,southernliving.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
481,trulia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62407.0,1.0,0.0,0.0,296.0
482,indiatyping.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80814.0,377.0,0.0,0.0,1029.0
483,a-z-animals.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.0,1.0,0.0,0.0,47.0
484,uidai.gov.in,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0,0.0,0.0,0.0,38.0
485,pkbnews.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170332.0,185.0,0.0,0.0,870.0
487,state.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190976.0,249.0,0.0,1.0,1486.0
488,satta-matka.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72963.0,72.0,0.0,0.0,559.0
489,sportingnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51880.0,100.0,0.0,1.0,487.0
493,bbcgoodfood.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726398.0,509.0,0.0,1.0,3109.0
494,coinbase.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.0,0.0,0.0,0.0,18.0
495,nps.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61321.0,263.0,0.0,1.0,857.0
496,lifewire.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
497,hilton.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283518.0,63.0,0.0,0.0,758.0
499,karnatakastateopenuniversity.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6037.0,1.0,0.0,0.0,47.0
500,infobae.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163939.0,228.0,0.0,1.0,1387.0
501,pixiv.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41955.0,37.0,0.0,1.0,255.0
502,outlookindia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,0.0,0.0,0.0,18.0
503,zoominfo.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4719.0,1.0,0.0,0.0,31.0
504,usa.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53149.0,83.0,0.0,1.0,551.0
505,espn.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,13.0
506,insider.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309830.0,231.0,0.0,5.0,1099.0
507,glassdoor.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
508,1mg.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262573.0,42.0,0.0,0.0,527.0
509,naver.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238717.0,35.0,0.0,0.0,260.0
510,jagran.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335720.0,527.0,0.0,2.0,1845.0
511,xbox.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478237.0,190.0,0.0,1.0,1025.0
512,adda247.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2367895.0,222.0,0.0,1.0,1258.0
513,cars.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691023.0,261.0,0.0,2.0,1644.0
514,goo.ne.jp,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354895.0,400.0,0.0,1.0,1776.0
515,godmode.one,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116371.0,83.0,0.0,0.0,770.0
516,statista.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357272.0,296.0,0.0,1.0,1984.0
517,y2mate.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
518,ajio.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532517.0,537.0,0.0,1.0,1609.0
519,cnnindonesia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206453.0,165.0,0.0,1.0,1175.0
520,chase.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109932.0,171.0,0.0,1.0,762.0
521,india.gov.in,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72976.0,171.0,0.0,0.0,1019.0
522,shutterfly.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609334.0,0.0,0.0,0.0,121.0
523,linguee.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29097.0,41.0,0.0,0.0,226.0
524,hepsiburada.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,1.0,9.0
525,playstation.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440118.0,109.0,0.0,3.0,2118.0
526,womansday.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331127.0,109.0,0.0,0.0,830.0
527,cvs.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16557.0,0.0,0.0,0.0,15.0
528,apnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493135.0,323.0,0.0,2.0,2845.0
529,livehindustan.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,6.0
530,bandcamp.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455674.0,153.0,0.0,0.0,1151.0
531,si.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,8.0
532,jalan.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207940.0,278.0,0.0,0.0,2358.0
534,20minutes.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,698426.0,281.0,0.0,1.0,3646.0
535,nypost.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201614.0,496.0,0.0,1.0,2590.0
536,waze.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54717.0,0.0,0.0,1.0,113.0
537,nintendo.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909343.0,164.0,0.0,0.0,2953.0
538,online-translator.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49219.0,99.0,0.0,0.0,398.0
539,tumblr.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36081.0,7.0,0.0,0.0,125.0
540,devnagri.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669708.0,111.0,0.0,3.0,1458.0
541,ssatripura.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82584.0,75.0,0.0,0.0,430.0
542,un.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,13.0
543,calculatorsoup.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61262.0,75.0,0.0,0.0,391.0
