,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
49,https://aresspointsid.pluse.cc,1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,4535,1,0,0,45
50,https://assets.msn.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
51,https://att-104666-105821.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,12,1568,1,0,0,10
52,https://att-login-screen-8a8b38.webflow.io,1,1,3,2,6,0,0,0,0,0,0,0,0,0,4,908,0,0,0,17
53,https://att-mail-101062.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
54,https://att-mail-102008.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
55,https://att-mail-102135.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
56,https://att-mail-102242.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
57,https://att-mail-102258.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
58,https://att-mail-102488.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
59,https://att-mail-102543.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,35933,0,0,0,55
60,https://att-mail-102727.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
61,https://att-mail-103937.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
62,https://att-mail-104520.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
63,https://att-mail-104907.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
64,https://att-mail-104907.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
65,https://att-mail-105619.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
66,https://att-mail-105705.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
67,https://att-mail-106838.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
68,https://att-mail-107434.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
